Item_Identifier,Item_Outlet_Sales,Outlet_Identifier
FDU04,1843.8702444074565,OUT045
FDE35,164.50975710840174,OUT019
NCD31,2885.672814409148,OUT035
FDJ56,1580.651423693919,OUT035
NCU53,2447.1428043305714,OUT046
FDD39,3547.2785316717773,OUT035
NCU17,228.63886270100642,OUT019
FDJ20,1985.4762384038054,OUT046
NCW41,2595.7200690195777,OUT018
FDL52,708.9564650079948,OUT035
FDS39,1968.173414696325,OUT035
DRJ47,2721.3077977598978,OUT045
FDP13,97.83608809969544,OUT010
DRK39,200.44551709088364,OUT010
FDF28,290.5106393805827,OUT010
FDB09,1896.4543429093515,OUT045
FDM51,1518.140418967719,OUT046
DRM49,522.1944283958625,OUT018
DRF23,2747.520697049917,OUT013
DRH01,2919.8822858513236,OUT035
FDH12,2911.604776752539,OUT027
FDA28,279.47398678998553,OUT019
FDW37,1089.6983839683978,OUT018
FDF02,1874.3383200141004,OUT046
DRL37,686.1196167104129,OUT046
NCF43,2022.5909748076338,OUT046
FDH08,526.8606177764573,OUT010
FDR34,562.1614163790995,OUT019
NCK19,3270.8623170344326,OUT049
NCD55,488.701735512173,OUT018
FDT27,3893.9569490882213,OUT049
FDQ57,2314.586641801536,OUT045
FDA47,2609.770852960825,OUT035
DRG15,1790.262876364594,OUT027
FDE05,2127.9592978136584,OUT018
FDN46,1624.428729672926,OUT046
FDX27,2687.245675215803,OUT027
FDT51,1793.6806821670484,OUT045
FDU33,637.789829369489,OUT013
FDJ16,1619.3574743480217,OUT027
FDD20,280.64273468410215,OUT019
FDT36,647.5529618538192,OUT049
DRF15,3191.2346362199683,OUT027
FDN52,189.0341404226079,OUT010
FDC22,5665.814384354514,OUT027
FDX15,2659.6671405336015,OUT045
FDT13,3286.6737961473605,OUT013
FDU04,1996.6025530390118,OUT017
FDU31,347.5291925343301,OUT019
FDW59,2362.122830052905,OUT027
NCO29,2542.759153919553,OUT046
FDL15,2618.892922894401,OUT035
FDI41,2492.851634031461,OUT049
FDQ48,1596.5322145842945,OUT049
DRI39,853.4192437509738,OUT013
FDI08,4307.243448973155,OUT013
FDC21,1885.7249813264355,OUT049
FDF58,1184.5336528439768,OUT035
FDS08,378.70837286304015,OUT010
FDE47,1969.8404427673674,OUT045
NCP18,273.5521451537615,OUT019
NCR41,1521.6476825291786,OUT013
FDA27,3661.5988589394005,OUT013
FDA43,3141.4388763972534,OUT035
FDA49,1378.8739883112296,OUT045
NCE55,2856.4952417798886,OUT018
DRM49,1091.566627384847,OUT027
FDF22,5374.154883721214,OUT027
FDQ15,1044.605514114206,OUT018
NCS54,3146.8233276232945,OUT017
NCY05,645.9633155703475,OUT013
FDR45,3785.175853228944,OUT046
FDK57,2015.9444071178457,OUT049
FDF41,536.5767450282698,OUT010
FDV21,2114.4631514993766,OUT046
FDD51,760.1464769995072,OUT046
FDF33,1750.5564624057458,OUT046
FDA38,3586.0578693419466,OUT046
FDR56,3080.9777877561332,OUT045
NCN41,2062.6095195597322,OUT017
FDC60,2794.3478551756843,OUT027
FDB47,3214.58920966423,OUT045
DRH01,2882.6663008699534,OUT013
FDW08,1706.8739338130865,OUT046
FDF38,984.3275476365541,OUT027
FDY32,2434.3928190706156,OUT017
FDG34,1785.889299266145,OUT049
FDG47,620.576065400861,OUT019
NCF18,3130.6308971721996,OUT035
FDL39,501.11428777319145,OUT019
NCH55,2174.196467710598,OUT035
DRJ35,882.8510125145904,OUT049
FDS44,4110.3569973996555,OUT035
DRE01,4031.6265359911,OUT018
FDY39,3333.7905600023155,OUT013
FDY32,2429.2752734755236,OUT018
FDR33,3159.068678557589,OUT027
NCP50,1224.3670781730564,OUT049
FDZ47,1276.4670379378317,OUT018
FDU57,2371.115319601618,OUT049
FDY44,3081.7659215243234,OUT013
DRH59,774.459253239631,OUT018
FDB03,5859.040304839122,OUT027
FDY46,2968.6751002598007,OUT045
FDM39,2795.55566042818,OUT045
FDY36,1401.3680302667262,OUT035
NCM55,3134.1113156582446,OUT035
FDJ50,186.10644509941207,OUT010
DRL60,2388.804502641142,OUT013
NCJ54,3881.9439581901142,OUT049
FDX59,690.2405661378215,OUT017
FDI07,3150.547701947556,OUT013
DRF51,101.40746311390163,OUT010
FDM14,1818.4885006727113,OUT017
FDP21,3237.111591773195,OUT045
FDE40,1139.454110204541,OUT035
FDE05,2469.321649976607,OUT035
FDM13,3191.284660418648,OUT027
FDC34,3445.7745056862163,OUT027
NCI55,1758.696472468743,OUT018
NCE43,2548.945192979087,OUT018
FDW58,1103.652127107791,OUT018
FDG60,3753.5810968316464,OUT045
FDV31,2671.9344029279746,OUT017
FDR47,3180.6752356774223,OUT013
FDM60,65.18780876533465,OUT019
NCF06,3222.659663159356,OUT018
NCN26,2563.821366471039,OUT027
FDQ59,1303.6047236624877,OUT049
FDF09,716.5801556179484,OUT046
NCS06,4226.8844102930525,OUT017
FDT44,1875.7805120053913,OUT046
FDI19,4060.317217216078,OUT017
FDT22,931.8921390849089,OUT017
NCF54,4320.115592201188,OUT027
DRG25,3078.7061227387608,OUT045
FDB59,3041.2615212196565,OUT017
FDQ37,3435.582323502062,OUT017
FDP56,796.1058640522436,OUT035
FDW44,2832.0533754320336,OUT035
FDJ26,572.2010172292553,OUT010
FDU43,3203.471377546302,OUT018
FDW33,1553.0423551479284,OUT045
NCX53,3203.085215528562,OUT027
FDN56,477.1846290537396,OUT010
DRF15,2408.381052638884,OUT049
FDO33,1929.6838693390514,OUT017
FDZ39,213.3573080428359,OUT010
NCJ19,968.3290516719069,OUT017
FDU01,3201.580850411619,OUT035
FDT12,4043.5527446976453,OUT035
NCM18,837.6779504980311,OUT018
FDP19,2022.9735194078605,OUT017
NCR42,571.0613306229831,OUT049
FDN10,1931.8054535992253,OUT046
FDG44,951.4004466713332,OUT017
FDQ10,2926.206470616225,OUT046
DRH13,1651.742002410485,OUT049
FDT52,4042.4696729534985,OUT013
FDM56,1746.1443388942464,OUT045
NCO43,213.20106171543947,OUT010
NCV29,3052.0170242552504,OUT035
NCF06,3727.8204181249034,OUT013
FDO50,1575.9395864354813,OUT035
FDT59,3978.2496528409756,OUT013
FDX40,873.1674699734399,OUT027
FDE50,3344.6196434089115,OUT017
FDX51,3162.6135401856054,OUT017
NCD30,1196.3310370107292,OUT018
FDK15,1547.6752528268546,OUT013
FDL12,950.824726918511,OUT045
FDK46,4103.849483485119,OUT017
DRH49,193.60669163315814,OUT010
FDQ57,2372.8669093799363,OUT046
FDY59,1559.4617247962974,OUT017
FDO09,3799.036869563208,OUT018
NCG30,1962.0139120459326,OUT035
FDM09,2665.5107299400706,OUT017
NCN17,2910.041239077355,OUT027
NCS42,1411.301481500865,OUT013
FDD02,271.03933768648903,OUT019
FDE34,3298.1307961051593,OUT013
FDU38,3055.0708821098624,OUT045
FDB33,2644.6008664588794,OUT046
NCJ29,1324.5643557068047,OUT017
FDZ27,798.4720022598319,OUT035
FDI40,1557.2465458061909,OUT013
FDG22,627.5183311032326,OUT013
FDT51,1876.225635263323,OUT017
FDF20,2782.594490401122,OUT018
FDV50,1980.1492897042967,OUT035
FDT02,628.6263034063346,OUT049
DRC49,2576.498737459099,OUT017
FDF26,2391.0350412142393,OUT049
FDV52,2013.5239751823171,OUT035
FDX59,622.7118306451308,OUT049
FDV25,4058.4198955489323,OUT035
FDW23,780.0466934716741,OUT027
FDE53,1338.0314456609797,OUT018
FDA19,1954.2719454815492,OUT017
FDH22,2077.910212284517,OUT046
NCO41,1549.4733685236254,OUT013
FDX12,4220.235879678316,OUT017
FDF17,3185.4925230771764,OUT013
FDS11,3736.7299520790625,OUT045
FDR51,2485.3892128416232,OUT035
FDT49,228.44514801758586,OUT010
FDC56,2128.9792856747913,OUT013
FDR13,2747.6803687798056,OUT027
FDQ60,2003.404885019508,OUT035
FDN38,4137.3148956681725,OUT049
NCL29,2436.9721377084516,OUT013
FDO13,4277.671289833232,OUT027
FDE26,2252.622543589333,OUT018
FDA31,437.01231579513376,OUT010
FDX14,1401.4086967770488,OUT035
FDA34,3280.8728537665497,OUT045
FDF26,2373.4172026263727,OUT013
FDE38,2557.706213700269,OUT045
DRI11,2043.4665298061545,OUT046
FDQ60,2656.613573409034,OUT027
FDL21,958.5980260758457,OUT027
DRC12,5246.860016401523,OUT027
FDC47,3454.3960811799334,OUT046
FDE57,1832.8156129252936,OUT045
FDT14,2162.177647977195,OUT045
NCZ53,3148.4425164200675,OUT046
FDE28,3871.049741070336,OUT018
FDR19,2818.154846828516,OUT035
NCF54,376.3302512646622,OUT019
FDZ08,1359.446747782562,OUT046
NCJ05,2491.6342238431,OUT018
FDF59,1971.7864779705524,OUT046
NCO05,1586.174310499461,OUT035
FDW24,688.3800164680164,OUT018
NCX42,2663.4239726596406,OUT018
NCA53,743.6079428260942,OUT035
FDI45,368.6042269044899,OUT019
FDG46,2045.4127412794169,OUT046
FDM20,497.82654493126415,OUT010
FDW11,159.1989221916292,OUT010
FDX08,3014.456820925196,OUT035
NCK17,673.8020167966415,OUT035
FDK32,2448.4985680988652,OUT018
NCA42,2479.6692895436477,OUT035
DRI01,2926.7191480257748,OUT035
NCL55,4027.306426976513,OUT049
DRE25,1245.201597934954,OUT018
FDD14,3288.0876162255913,OUT017
FDB10,3735.6104341984587,OUT046
DRN11,2737.582451010491,OUT035
FDP38,633.9446587655493,OUT018
NCA30,3222.0543696210557,OUT017
FDT15,3190.7853904449908,OUT017
NCP55,868.9973988367271,OUT018
FDF12,2402.8494806025483,OUT035
FDM21,3795.3451751576017,OUT018
FDX56,3400.527285197592,OUT035
FDF10,2726.369767090742,OUT017
FDT32,3008.68557386222,OUT045
FDM51,1252.625575795613,OUT018
NCR50,2486.1023979574593,OUT018
FDI19,4052.2142292235208,OUT049
FDX21,1692.3416747924832,OUT017
FDR31,2720.7119505426476,OUT035
FDY02,3854.359367498121,OUT013
NCA29,3221.5520439472775,OUT045
NCX17,3203.604011170151,OUT046
FDM12,3031.8859477268793,OUT045
FDI53,3643.0915211029705,OUT027
NCU30,3016.9233837331562,OUT049
FDC56,3324.393317287663,OUT027
FDK27,1688.230423035937,OUT018
NCK18,2923.72786702112,OUT017
FDB52,515.0562134874723,OUT019
DRG25,5204.59103530142,OUT027
FDZ13,854.9788165301388,OUT049
FDB57,432.7614996841185,OUT019
FDR40,1424.7081210601075,OUT046
NCO14,83.08882903122013,OUT019
NCN19,2894.660569036744,OUT045
FDQ28,321.1502602823247,OUT019
FDO13,2465.9528466249503,OUT018
FDK48,1458.4612265100138,OUT013
FDU07,2355.1659995517307,OUT018
FDW20,2258.2079976563514,OUT046
FDV12,205.60887694353772,OUT010
FDH24,2469.459862787846,OUT013
FDV59,3716.539786620099,OUT049
FDK57,1925.3866555731981,OUT045
FDL16,962.2538298365425,OUT027
NCQ17,2471.7484110415753,OUT046
FDJ15,2848.203530245894,OUT018
FDX24,1499.9729093467113,OUT049
FDT47,1605.7748601569783,OUT046
FDT10,866.7710083963279,OUT049
FDZ37,1095.25721249146,OUT018
FDW43,6104.460695750779,OUT027
DRN36,1640.026099692015,OUT017
FDJ14,1162.501926908828,OUT045
FDA32,3700.1511552536717,OUT013
FDJ38,594.8432066294018,OUT019
FDQ57,2396.7759648295505,OUT017
NCQ41,423.7907769803065,OUT019
FDG56,917.4154281251557,OUT049
DRC13,3502.492398670456,OUT027
FDV55,2629.707465731499,OUT035
FDQ49,2750.296429900949,OUT045
FDE29,162.64381893035673,OUT010
FDR03,3308.01372629493,OUT013
FDD45,1519.7719783860832,OUT049
FDN38,554.0227086525208,OUT010
FDT56,800.0138105756861,OUT046
FDT48,3256.217215619822,OUT045
FDU03,3282.6052959299172,OUT049
FDC56,265.9938290812654,OUT010
NCO43,2452.030241510949,OUT027
FDQ27,1941.0960085916183,OUT017
FDR03,3150.1800010388565,OUT046
DRH23,164.2898870952022,OUT010
FDG22,645.8024162194595,OUT045
NCJ42,1718.9373707676748,OUT013
FDR24,1346.8764019475789,OUT046
FDW60,2925.0963903931583,OUT035
FDJ08,3172.1805470809604,OUT013
DRL59,615.8024343655891,OUT018
FDG60,592.722282268771,OUT010
FDW27,2401.7924253630767,OUT017
FDX14,1036.0051076265818,OUT018
FDC20,822.1806904566733,OUT013
NCS29,3724.5878121932155,OUT018
FDJ56,1526.601233597966,OUT046
FDB20,204.05236306269677,OUT019
FDL28,5641.119902877933,OUT027
FDW01,2407.8502352411238,OUT018
FDL03,2926.1648533922803,OUT046
FDX22,3743.763019637599,OUT049
FDJ21,2837.6011264959775,OUT035
FDR31,2414.613953862426,OUT045
FDG21,2940.0283526218645,OUT035
FDS22,1062.3840177326315,OUT027
FDK08,1578.0467815916465,OUT035
FDE17,2390.2712321662493,OUT018
NCN30,1519.8745325463985,OUT017
FDT50,1479.5344354939473,OUT046
NCX42,2620.959996203865,OUT049
FDJ12,3612.7215995925053,OUT035
NCA18,2523.2465549387816,OUT027
FDP23,346.0695446603443,OUT019
FDX12,3932.6647934133607,OUT013
FDN40,2210.754280765669,OUT018
FDV48,1339.4099375875921,OUT035
NCY54,2889.0129631902255,OUT013
FDL16,109.83996232855405,OUT010
FDR45,3100.361616847163,OUT018
FDJ52,2360.398391763501,OUT046
DRG01,1422.147569747849,OUT017
FDP52,3985.6113534927536,OUT013
FDU58,3223.4202352221023,OUT017
FDL02,1530.5665450263373,OUT045
FDG28,4014.7563104843457,OUT013
FDA19,1966.0251802192618,OUT035
FDW46,2101.591376179902,OUT027
NCD43,1703.1167433149462,OUT049
DRG39,730.36199666949,OUT013
NCF55,699.0615412663607,OUT049
FDJ07,2039.5280481493862,OUT046
FDE08,2557.540855135117,OUT046
FDP56,125.81757410799283,OUT019
FDT45,769.7625472847858,OUT045
FDF17,2873.406632288187,OUT018
FDX44,1292.2297757529577,OUT046
FDM28,4741.23232729357,OUT027
FDI36,2903.329917987383,OUT049
FDS07,1813.0381199744975,OUT045
FDD36,1907.8305548218577,OUT045
FDW11,943.525821230328,OUT046
FDN40,2229.6988591027616,OUT049
NCQ18,1673.2555518677868,OUT049
NCQ54,3058.7496228713803,OUT017
NCS42,1633.8780250464342,OUT045
DRH39,160.41285273861175,OUT010
FDC09,2515.126862819545,OUT027
FDT08,343.95458173760255,OUT010
FDC08,4020.2285189878035,OUT035
FDT20,648.5421572132439,OUT017
FDS35,1249.6460284809261,OUT035
FDX58,2986.834830302281,OUT018
FDW58,1765.3428467955964,OUT046
DRD27,1516.9410088814675,OUT046
FDH32,220.96966866010555,OUT019
FDS26,3959.9588851416056,OUT035
FDQ31,1486.2119102333866,OUT046
FDP11,3508.4288526705673,OUT018
FDD58,1572.8554276401162,OUT017
FDM33,3441.625917157879,OUT045
FDZ16,3293.482495171455,OUT049
NCS29,633.1854463274437,OUT010
NCM18,167.88887745686415,OUT019
FDP11,3679.613540019727,OUT049
NCC42,2041.9777782030283,OUT017
DRM23,2818.507158680169,OUT046
NCN55,5112.426870920956,OUT027
FDK46,4037.19540000885,OUT013
FDR01,3427.485216343052,OUT046
NCA05,2273.9750820640625,OUT045
NCP43,2949.507283002465,OUT017
FDR12,318.6344023052717,OUT010
FDQ01,3822.84672794428,OUT013
FDM13,2065.8647718064426,OUT046
FDQ19,4204.243644395434,OUT017
FDK56,476.2949732238482,OUT019
NCX06,502.11417160150603,OUT010
FDO56,2637.470506736136,OUT027
FDU45,2037.774454702776,OUT045
FDI16,192.38626145560988,OUT019
FDL32,2097.088257917539,OUT046
FDA07,2184.3941658401513,OUT046
FDA14,2559.1835964567094,OUT045
FDV46,3418.0846178222178,OUT027
NCO07,3634.4973290910048,OUT035
NCP41,1714.7609268395543,OUT046
FDY60,1504.604725515306,OUT018
FDN38,3922.336463354287,OUT017
FDO15,1232.7431524303815,OUT046
FDT60,1975.235105135594,OUT013
FDA55,4259.673352944045,OUT035
FDE02,188.06799320150014,OUT010
DRJ39,3579.5267258644894,OUT049
FDV34,1314.9897700171475,OUT035
FDS20,5685.954131702624,OUT027
FDF02,3011.294540727978,OUT027
FDW40,2136.010301466604,OUT017
NCB43,3215.11256252076,OUT046
FDR58,1525.069494664172,OUT017
DRJ59,695.0281281885505,OUT035
NCD30,1548.3668491905464,OUT017
FDE14,1699.8660320549761,OUT017
FDC28,1464.62977016073,OUT018
FDU16,1094.5118849277742,OUT018
NCD19,915.1867086697362,OUT035
FDU21,608.999064727786,OUT046
FDV59,4926.212436941548,OUT027
FDU03,3046.3958984175583,OUT045
FDC33,586.6913720537893,OUT010
NCR42,663.3761249175889,OUT035
DRH59,1359.8314219376743,OUT035
NCM31,1887.2017267023293,OUT035
FDS50,3741.128073394111,OUT035
FDP39,754.4553234432615,OUT046
FDQ55,2150.910529741953,OUT013
FDV36,301.8459110673066,OUT019
FDI05,2647.1695921020655,OUT027
FDS45,2594.5134807851305,OUT027
FDA39,701.1701056663982,OUT045
FDC37,261.8097997381182,OUT010
FDJ60,4298.578694340616,OUT027
DRQ35,1867.7930936250227,OUT046
NCJ06,2066.311457307329,OUT046
NCY42,2283.7370253200847,OUT018
DRM37,3121.617411902243,OUT049
FDR14,829.3598619119128,OUT045
FDE51,678.1852850144493,OUT049
FDT33,2664.940678049677,OUT017
FDR08,1875.5441423057434,OUT013
FDE36,315.9484425187711,OUT010
FDL22,278.69966496136453,OUT019
FDR44,2174.379555033511,OUT013
FDI56,221.2003127269344,OUT019
FDE47,281.0402213835614,OUT010
FDV27,211.8424844277085,OUT010
FDV10,665.9145123188803,OUT049
FDC40,1225.0121849485834,OUT045
NCX41,3679.050830975483,OUT013
NCQ38,2528.7478654701645,OUT027
FDV12,2631.5324409406244,OUT027
FDE52,1287.6711894031782,OUT017
FDG20,4184.589147782319,OUT027
FDV16,916.5795646975431,OUT027
FDI32,1747.665125849083,OUT017
FDJ32,921.766794216678,OUT049
FDN39,2604.1752145167534,OUT018
FDY34,2812.2169475585947,OUT017
FDC14,657.8379704249577,OUT035
FDA55,4376.611263967571,OUT017
FDZ50,513.6560431278447,OUT010
DRG13,2698.217436139918,OUT049
FDP01,2423.4759788596325,OUT013
NCG54,2902.7061157029866,OUT017
FDM13,1888.93871526462,OUT045
NCO18,4347.916195574731,OUT027
NCW41,2510.055604431757,OUT013
FDM52,3658.0706408109754,OUT027
NCF55,714.6090530786701,OUT035
FDT09,2239.025818945722,OUT046
NCM19,1895.7744381994962,OUT035
FDW12,2069.7230581870226,OUT018
FDP15,692.7351639429005,OUT019
FDK36,832.6104015957184,OUT045
FDZ25,2988.597531542766,OUT035
NCW06,3231.710330139447,OUT049
FDW60,2987.5924714068638,OUT046
DRC49,2587.579264066233,OUT013
NCT17,3115.4842821009665,OUT035
NCN06,2468.498608011242,OUT018
FDC45,2782.202421079009,OUT013
DRJ47,412.7047690141877,OUT019
NCF06,3650.304913803245,OUT045
FDE21,331.01346226303735,OUT010
DRG27,680.9141088930675,OUT013
FDW40,2131.90146478835,OUT049
NCO53,3170.6156018361935,OUT046
FDE23,662.1712943552626,OUT049
FDQ16,1588.42339498499,OUT046
FDS26,3733.9783728013495,OUT045
FDZ13,104.1405701139586,OUT010
FDS14,2358.4495239844705,OUT049
FDC10,1711.509700352839,OUT045
FDY16,3196.9817841840445,OUT049
FDJ20,1915.8185023283472,OUT035
FDV43,659.1557310364785,OUT035
FDZ32,2340.367969386577,OUT027
FDR23,2817.57224448184,OUT046
FDN24,883.5415941108887,OUT035
FDE34,5886.287540783701,OUT027
FDU31,3724.737720657284,OUT013
FDW33,1446.296934891715,OUT018
FDU26,1930.7552011324613,OUT046
FDE20,5421.602829152215,OUT027
NCW05,1547.332002311792,OUT035
FDB22,2303.9310087362464,OUT018
FDO56,2046.9007912817112,OUT046
FDA19,3625.4276640780226,OUT027
DRI39,939.054001782318,OUT045
FDH52,879.3901137039802,OUT018
FDZ50,3326.1884804998726,OUT035
NCN42,2563.753077210133,OUT035
FDB53,2574.099353425073,OUT013
DRG11,1775.5546753001017,OUT017
DRK11,5111.671513622052,OUT027
FDQ60,1880.1201508503245,OUT017
FDT36,653.3363515349043,OUT017
DRG25,2802.770531067128,OUT018
DRJ23,3072.7995946472624,OUT046
FDG05,2534.219226509879,OUT035
NCK06,2351.1394512341435,OUT018
FDU52,2301.0301672080814,OUT017
FDW07,1233.5610086686202,OUT018
NCM17,652.4010270185108,OUT045
FDA22,2815.115247498203,OUT045
NCA41,2916.312897555194,OUT018
FDF38,639.8991175525596,OUT035
FDH52,979.2588602019624,OUT046
FDY58,546.5145524117597,OUT019
FDZ16,3125.7473045552574,OUT045
NCM18,1115.5751576947225,OUT017
FDA22,2543.9141485730115,OUT018
NCJ43,2921.2026484007943,OUT035
FDI34,6458.798871041378,OUT027
FDG56,1067.0990226759527,OUT046
FDS34,1903.685611763291,OUT046
DRC01,920.4624915690857,OUT035
FDQ04,684.0809934966018,OUT035
FDK04,889.6273851275018,OUT035
FDT51,1842.8086769085626,OUT049
FDV26,3222.929702801306,OUT017
FDS04,2147.9103229440702,OUT049
FDW43,3191.140129210217,OUT018
FDQ28,320.2667222162854,OUT010
NCK06,2007.211943660148,OUT017
FDS23,2454.6408173543687,OUT018
FDZ36,598.6441023757717,OUT019
FDE56,833.5776838810928,OUT018
FDW10,5403.121949843415,OUT027
NCN14,3011.433133796824,OUT045
NCQ18,1618.2219771773402,OUT045
FDW08,1759.78286287335,OUT017
FDU43,4307.485429889007,OUT035
FDR33,287.1921060411038,OUT010
FDM24,390.058331259999,OUT010
NCZ05,1748.4482171727927,OUT046
NCV41,2023.3197480858455,OUT035
FDV11,2838.9056171692864,OUT018
NCY05,664.3635951000326,OUT035
FDV44,2891.268216270478,OUT018
FDW32,1237.6922981881992,OUT049
NCU18,3245.907654276243,OUT027
NCC43,3931.5439268519403,OUT035
FDW19,1867.1996947311206,OUT013
FDN31,3099.1171942144465,OUT035
FDI48,749.3101987638482,OUT045
FDS24,1383.4989196469328,OUT017
FDF46,1820.8147620295267,OUT049
DRG23,2361.342713000501,OUT017
FDG14,2340.564040376233,OUT018
NCY30,3143.5399703198214,OUT049
FDO28,2351.4787283574783,OUT018
DRD24,2013.438055225891,OUT035
FDI33,1439.0060307021854,OUT049
FDN32,3060.23167938406,OUT046
FDR16,3639.2277661291823,OUT045
FDF26,2349.631954139377,OUT046
NCN29,626.3336165771811,OUT018
FDE20,2948.832221969796,OUT045
FDA46,3199.1733343547958,OUT046
FDU28,3104.860475905615,OUT045
FDQ48,1551.026470791077,OUT045
FDV36,2226.5317931333066,OUT013
FDR14,509.0905290419191,OUT018
FDP23,3840.3120183290807,OUT017
FDP56,806.5639203106774,OUT013
FDK48,197.2740025220413,OUT010
FDR48,2556.583244792758,OUT046
NCY29,898.5453854250054,OUT049
FDM22,605.7657605166928,OUT018
DRJ01,2311.9002046513287,OUT013
FDZ43,4139.436445555672,OUT045
FDV03,2606.0075190713774,OUT035
FDX11,5304.344235175926,OUT027
NCA41,4866.642675731943,OUT027
FDE38,2538.0315967046245,OUT017
FDI27,627.499442358801,OUT018
FDN32,3082.7378231674616,OUT013
NCN43,2091.5251856699356,OUT017
FDB47,5760.728845038878,OUT027
FDV03,2607.0094760941784,OUT017
NCN30,1455.6306889964144,OUT045
NCV54,333.7287880941031,OUT010
FDV07,1725.3958816024203,OUT013
FDP07,2816.407657015048,OUT049
FDK48,1010.9326495897135,OUT018
FDM15,280.5766806092341,OUT019
FDY19,2940.6766335619927,OUT027
FDK46,3879.720081050966,OUT046
FDY11,1076.8481972786515,OUT045
FDH09,742.9746155417791,OUT046
FDO08,4188.00534092206,OUT027
FDU14,3910.6506516458435,OUT013
FDD22,3185.3267955112588,OUT027
FDM27,2696.7650394925613,OUT017
FDL02,2785.40467496769,OUT027
NCA17,2527.601679545924,OUT035
FDE38,506.9463706822799,OUT019
NCG07,3276.4403857932057,OUT049
DRC27,3869.1241174119773,OUT013
FDA27,3738.708094197743,OUT035
FDW40,1884.937210129867,OUT045
DRI11,1959.0352788910993,OUT013
FDN50,1677.181901372686,OUT046
FDR12,2936.0366491833415,OUT046
FDT34,2817.100751751167,OUT027
FDW11,1110.4092883661283,OUT035
NCO30,5295.817903866674,OUT027
FDZ34,3536.730633269723,OUT017
FDU45,2105.4812873227697,OUT017
NCD42,697.727585369076,OUT035
FDX25,3101.5801024424336,OUT045
NCR29,900.9079608260455,OUT046
FDX43,548.0277613945108,OUT019
FDB04,201.60854481296013,OUT010
FDR49,1355.59224925772,OUT027
FDS39,1600.3636849334534,OUT018
FDW58,1550.8425741006097,OUT045
FDG22,62.52384221010647,OUT019
FDG31,1037.4789365676195,OUT017
NCV53,5316.995005046878,OUT027
DRJ37,2494.300971434755,OUT035
FDV07,1750.1711742988311,OUT035
FDW52,2459.465253207126,OUT018
FDT15,3081.6332118298233,OUT045
FDD02,1731.6031161958988,OUT018
FDM16,1272.5649351743123,OUT035
NCE55,2785.9848888957463,OUT046
FDB57,3263.1147001980635,OUT018
FDQ04,668.029168674589,OUT013
FDQ47,85.6573566188933,OUT019
FDY14,643.3849273704845,OUT019
DRK37,3266.882424736826,OUT017
FDO25,3701.2268567002047,OUT017
FDL57,4196.549464832111,OUT046
NCK29,2564.9184335596415,OUT018
FDK46,5233.043962548059,OUT027
NCB43,600.4432754982276,OUT010
DRE01,5771.939963281852,OUT027
FDC46,3073.0459257878833,OUT018
FDQ23,1583.7536098339442,OUT045
FDX38,775.2078251235617,OUT049
FDG60,3572.6223900709374,OUT018
FDW55,4319.244990951961,OUT017
FDP39,709.2108361824598,OUT013
FDB20,1099.1535973721498,OUT018
FDV21,2096.6157534292884,OUT017
FDZ02,1440.8162805280444,OUT013
FDP19,3256.4395755420737,OUT027
FDA38,3706.557147877519,OUT035
FDH22,2039.6938441776065,OUT045
DRM11,3918.081270231868,OUT045
FDO12,5128.158449225217,OUT027
FDT14,2182.1563240785595,OUT049
FDW34,466.5977440231058,OUT010
FDG04,4479.677540916929,OUT027
FDW59,1052.8850810392316,OUT018
FDR33,1490.3870677125951,OUT018
FDP32,2083.7571178625376,OUT013
FDL13,5442.739250508836,OUT027
FDD22,1738.677713969114,OUT013
FDV40,2024.8233664737681,OUT027
NCD55,643.9119501026097,OUT046
FDQ20,73.06698312063453,OUT010
FDD28,822.4667559760078,OUT045
FDC39,3392.380560379412,OUT045
NCR17,1862.3495434097224,OUT049
DRO35,1502.5158187575985,OUT018
FDF40,3882.0054225609492,OUT049
FDR31,2433.4354284781175,OUT018
NCQ41,3132.383894570894,OUT017
FDP38,763.1887232799779,OUT046
NCU54,5511.260982619702,OUT027
FDG22,413.5470549982467,OUT018
DRK59,3585.9882485503363,OUT013
FDC37,1869.6007625310847,OUT046
NCO42,2405.5084323029487,OUT013
NCT42,2313.7724569948464,OUT017
FDX27,1590.7728247992068,OUT035
FDV40,964.7819966600986,OUT018
FDT45,1856.3993318492085,OUT027
FDS47,231.62198635149153,OUT019
FDR45,4263.861461113514,OUT035
FDB03,3795.3323553420537,OUT045
FDO49,759.2340952602282,OUT035
FDU60,4255.464190707236,OUT027
FDB26,584.2228671648364,OUT018
FDB46,3680.31349534593,OUT017
FDQ37,394.52218702997897,OUT019
FDN03,4408.676355589102,OUT017
NCX30,4018.4709357043203,OUT045
FDK32,317.70518483068975,OUT019
DRM47,3146.975286022702,OUT013
NCO02,1126.8737703185222,OUT046
FDP04,1081.5292849970606,OUT013
NCO43,1715.5986678990519,OUT049
FDD59,1334.0668258902592,OUT013
FDQ10,2999.9429283108802,OUT017
FDW45,2743.959348376683,OUT035
NCK30,3982.6140234438562,OUT049
FDU31,3071.7643082421173,OUT018
NCQ17,273.74975397071887,OUT019
FDN01,2855.3910897478895,OUT017
FDZ19,2730.8508603988726,OUT049
DRG37,2574.8277530519695,OUT017
FDE32,586.8126988525161,OUT045
FDO34,2756.785785954605,OUT049
FDM04,135.0843155552391,OUT019
